0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
-1.0,-0.85,-2.2608695652173916,3.25,1.0,0.5,-2.8333333333333335,-1.7761194029850746,-0.7014925373134329,0.3731343283582089,-0.5789473684210527,-4.368421052631579,-7.5,-1.0,5.5,5.878048780487805,4.761904761904762,1.8888888888888888,5.0,1.0,6.0,3.5839999999999996,7.04,10.495999999999999,15.0,8.0,6.5,6.0,6.0,9.0,6.5
-1.0,-0.8,-2.0869565217391304,3.1875,1.0,1.0,-2.75,-1.7537313432835822,-0.6791044776119404,0.3955223880597014,-0.6578947368421051,-4.447368421052631,-7.0,-1.0,6.0,5.853658536585366,4.738095238095238,1.8148148148148149,5.0,1.0,6.0,3.6559999999999997,7.111999999999999,10.568,15.0,8.5,6.75,6.0,7.0,9.0,7.0
-1.0,-0.75,-1.9130434782608696,3.125,1.0,2.0,-2.6666666666666665,-1.7313432835820897,-0.6567164179104479,0.4179104477611939,-0.7368421052631577,-4.526315789473684,-6.5,-0.5,5.0,5.829268292682927,4.714285714285714,1.740740740740741,5.0,1.0,8.0,3.7279999999999998,7.183999999999999,10.639999999999999,14.0,9.0,7.0,6.0,7.0,9.0,8.0
-1.0588235294117647,-0.7,-1.7391304347826089,3.0625,1.0,-1.0,-2.5833333333333335,-1.708955223880597,-0.6343283582089554,0.4402985074626864,-0.8157894736842104,-4.605263157894736,-6.0,0.0,5.0,5.804878048780488,4.690476190476191,1.6666666666666667,5.0,1.0,8.0,3.8,7.255999999999999,10.712,14.0,9.0,8.0,6.0,8.0,9.0,8.0
-1.1176470588235294,-0.6499999999999999,-1.5652173913043477,3.0,1.0,-0.6666666666666667,-2.5,-1.6865671641791045,-0.6119402985074627,0.4626865671641789,-0.894736842105263,-4.684210526315789,-6.0,1.0,6.0,5.780487804878049,4.666666666666667,1.5925925925925926,5.0,1.0,8.0,3.872,7.327999999999999,10.783999999999999,14.0,9.0,9.0,6.5,9.0,8.0,8.0
-1.1764705882352942,-0.6,-1.391304347826087,2.9375,1.0,-0.33333333333333337,-2.416666666666667,-1.664179104477612,-0.5895522388059702,0.4850746268656714,-0.9736842105263157,-4.763157894736842,-6.0,0.0,6.0,5.7560975609756095,4.642857142857143,1.5185185185185186,5.0,0.5,8.0,3.944,7.3999999999999995,10.856,14.0,9.0,9.0,7.0,9.0,9.0,7.0
-1.2352941176470589,-0.55,-1.2173913043478262,2.875,1.0,0.0,-2.3333333333333335,-1.6417910447761195,-0.5671641791044777,0.5074626865671639,-1.0526315789473681,-4.842105263157895,-5.0,-1.0,6.0,5.7317073170731705,4.619047619047619,1.4444444444444446,5.0,0.0,8.0,4.016,7.4719999999999995,10.927999999999999,14.0,9.0,9.0,7.0,9.0,9.0,6.818181818181818
-1.2941176470588236,-0.5,-1.0434782608695654,2.8125,1.0,-0.5,-2.25,-1.6194029850746268,-0.5447761194029852,0.5298507462686564,-1.1315789473684208,-4.921052631578947,-5.0,1.0,5.5,5.7073170731707314,4.595238095238095,1.3703703703703705,4.0,0.0,7.5,4.087999999999999,7.544,11.0,13.5,8.0,8.666666666666666,7.0,8.0,9.0,6.636363636363637
-1.3529411764705883,-0.44999999999999996,-0.8695652173913047,2.75,1.0,-1.0,-2.166666666666667,-1.5970149253731343,-0.5223880597014927,0.5522388059701493,-1.2105263157894735,-5.0,-5.0,0.0,5.0,5.682926829268292,4.571428571428571,1.2962962962962963,3.3333333333333335,0.0,7.0,4.16,7.616,10.0,13.0,8.0,8.333333333333334,7.0,7.0,8.0,6.454545454545455
-1.4117647058823528,-0.3999999999999999,-0.6956521739130435,2.6875,1.0,-1.0,-2.0833333333333335,-1.5746268656716418,-0.5,0.5746268656716418,-1.289473684210526,-5.078947368421052,-5.0,0.0,4.75,5.658536585365853,4.5476190476190474,1.2222222222222223,2.666666666666667,0.0,6.6,4.231999999999999,7.688,10.0,12.0,8.0,8.0,6.5,7.0,7.5,6.2727272727272725
-1.4705882352941178,-0.35,-0.5217391304347827,2.625,1.0,-1.0,-2.0,-1.5522388059701493,-0.4776119402985075,0.5970149253731343,-1.3684210526315788,-5.157894736842105,-5.0,0.0,4.5,5.634146341463414,4.523809523809524,1.1481481481481484,2.0,0.0,6.2,4.304,7.76,8.5,11.666666666666666,8.0,8.0,6.0,4.0,7.0,6.090909090909091
-1.5294117647058822,-0.29999999999999993,-0.34782608695652195,2.5625,1.0,-1.0,-1.9166666666666667,-1.5298507462686568,-0.455223880597015,0.6194029850746268,-1.4473684210526314,-5.2368421052631575,-5.0,1.0,4.25,5.609756097560975,4.5,1.0740740740740742,2.0,0.0,5.8,4.3759999999999994,7.832,7.0,11.333333333333334,7.5,8.0,6.0,3.0,6.5,5.909090909090909
-1.5882352941176472,-0.25,-0.17391304347826075,2.5,1.0,0.0,-1.8333333333333335,-1.5074626865671643,-0.4328358208955225,0.6417910447761193,-1.526315789473684,-5.315789473684211,-5.0,0.6666666666666667,4.0,5.585365853658536,4.476190476190476,1.0,2.0,0.0,5.4,4.448,7.904,7.0,11.0,7.0,7.333333333333333,6.0,2.0,6.0,5.7272727272727275
-1.6470588235294117,-0.19999999999999996,0.0,2.4375,1.0,-1.0,-1.75,-1.4850746268656718,-0.41044776119403004,0.6641791044776117,-1.6052631578947367,-5.394736842105263,-4.5,0.33333333333333337,3.75,5.560975609756097,4.4523809523809526,1.0,1.5,0.0,5.0,4.52,7.976,6.5,9.0,7.0,6.666666666666667,6.0,2.0,6.5,5.545454545454545
-1.7058823529411764,-0.1499999999999999,0.17391304347826075,2.375,1.0,-2.0,-1.6666666666666667,-1.462686567164179,-0.3880597014925373,0.6865671641791042,-1.6842105263157894,-5.473684210526315,-4.0,0.0,3.5,5.536585365853658,4.428571428571429,1.0,1.0,0.0,4.769230769230769,4.592,8.047999999999998,6.0,9.0,7.0,6.0,6.0,1.5,7.0,5.363636363636363
